,source,name,start_datetime,stop_datetime,address,lat,lon,description,classification,temperatureMin,temperatureMax,narrative,precipType,precipChance,qpfSnow,snowRange,relativeHumidity,thunderCategory,temperatureHeatIndex,uvDescription,windSpeed,starting_lat,starting_lon,gc_distance_miles,est_drivetime_hours,event_type,start_date
1507,Trail,Art Loeb Trail,2020-11-25 13:29:10.870584488,2020-11-25 13:29:10.870584488,"Brevard, North Carolina",35.2819,-82.7205,One of the longest and more difficult trails in NC; this also ranks as one of the most popular.,,43, 54, 'Chance of showers. Highs in the mid 50s and lows in the low 40s.', 'rain', 60, 0.0, 80, 'No thunder', 53, 'Low', 8,,33.827554,-84.32355,143.37444824540717,2.3895741374234527,Hiking,11/25/2020
1508,Trail,Mt. Sterling Loop (Big Creek / Baxter Creek),2020-11-25 13:29:10.880995989,2020-11-25 13:29:10.880995989,"Cove Creek, North Carolina",35.754,-83.108,A three-day journey or long day hike along two large creeks leading to splendid panoramic views from a fire tower.,,48, 61, 'Showers. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 74, 'No thunder', 60, 'Low', 9,,33.827554,-84.32355,153.82995841767843,2.5638326402946405,Hiking,11/25/2020
1509,Trail,Andrews Bald Out and Back,2020-11-25 13:29:10.892942429,2020-11-25 13:29:10.892942429,"Bryson City, North Carolina",35.557,-83.4962,A popular hike to a Smokies bald with great views and wildflowers in June or July.,,31, 42, 'Mix of rain and freezing rain. Highs in the low 40s and lows in the low 30s.', 'precip', 60, 0.0, 84, 'No thunder', 41, 'Low', 7,,33.827554,-84.32355,130.56588922740798,2.176098153790133,Hiking,11/25/2020
1510,Trail,Rainbow Falls,2020-11-25 13:29:10.901146650,2020-11-25 13:29:10.901146650,"Gatlinburg, Tennessee",35.6757,-83.4857,A gradual hike to the tallest single drop waterfall in the Smokey Mountains.,,46, 61, 'Showers possible. Highs in the low 60s and lows in the mid 40s.', 'rain', 60, 0.0, 75, 'No thunder', 60, 'Low', 8,,33.827554,-84.32355,138.33937867189823,2.305656311198304,Hiking,11/25/2020
1511,Trail,Grotto Falls,2020-11-25 13:29:10.915008307,2020-11-25 13:29:10.915008307,"Gatlinburg, Tennessee",35.6803,-83.4627,One of the few waterfalls you can hike behind in the Smokies.,,40, 53, 'Chance of showers. Highs in the low 50s and lows in the low 40s.', 'rain', 60, 0.0, 79, 'No thunder', 52, 'Low', 9,,33.827554,-84.32355,139.19845931814817,2.319974321969136,Hiking,11/25/2020
1512,Trail,Walls of Jericho,2020-11-25 13:29:10.923149586,2020-11-25 13:29:10.923149586,"Hytop, Alabama",34.9768,-86.0809,Amazing limestone features.,,47, 60, 'Showers possible. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 81, 'No thunder', 59, 'Low', 10,,33.827554,-84.32355,137.71970528237145,2.2953284213728575,Hiking,11/25/2020
1513,Trail,Fiery Gizzard,2020-11-25 13:29:10.935213327,2020-11-25 13:29:10.935213327,"Tracy City, Tennessee",35.1824,-85.6739,"A strenuous, 12.5 mile, one-way trail that is considered one of the top 25 trails in the US.",,45, 57, 'Chance of showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 77, 'No thunder', 56, 'Low', 7,,33.827554,-84.32355,127.28716719378289,2.121452786563048,Hiking,11/25/2020
1514,Trail,Raven Cliffs Falls,2020-11-25 13:29:10.946490765,2020-11-25 13:29:10.946490765,"Cleveland, Georgia",34.7097,-83.7893,"An easy, short hike to a 400 foot waterfall and Raven Cliffs.",,45, 55, 'Showers possible. Highs in the mid 50s and lows in the mid 40s.', 'rain', 60, 0.0, 78, 'No thunder', 54, 'Low', 6,,33.827554,-84.32355,69.94681956929595,1.1657803261549327,Hiking,11/25/2020
1515,Trail,John Rock Loop,2020-11-25 13:29:10.954675198,2020-11-25 13:29:10.954675198,"Brevard, North Carolina",35.2844,-82.7906,A great loop hike on Cat Gap Loop to the top of John Rock with rewarding views across the valley to Looking Glass Rock.,,45, 56, 'Showers. Highs in the mid 50s and lows in the mid 40s.', 'rain', 60, 0.0, 81, 'No thunder', 54, 'Low', 8,,33.827554,-84.32355,140.34127986115345,2.3390213310192243,Hiking,11/25/2020
1516,Trail,Mt. Cammerer from Low Gap,2020-11-25 13:29:10.964096546,2020-11-25 13:29:10.964096546,"Newport, Tennessee",35.752,-83.2049,A wooded trail with a 360-degree view payoff on top of the mountain.,,44, 57, 'Showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 75, 'No thunder', 56, 'Low', 8,,33.827554,-84.32355,150.7223359757785,2.5120389329296415,Hiking,11/25/2020
1517,Trail,Mount Mitchell,2020-11-25 13:29:10.976105452,2020-11-25 13:29:10.976105452,"Black Mountain, North Carolina",35.7511,-82.2204,Ascend the tallest peak in The East from humble beginnings in Briar Bottom Group Campground.,,40, 50, 'Chance of showers. Highs in the low 50s and lows in the low 40s.', 'rain', 60, 0.0, 79, 'No thunder', 48, 'Low', 6,,33.827554,-84.32355,188.31716094459662,3.1386193490766106,Hiking,11/25/2020
1518,Trail,Carvers Gap to Grassy Ridge Bald,2020-11-25 13:29:10.988244534,2020-11-25 13:29:10.988244534,"Roan Mountain, Tennessee",36.1065,-82.1103,Hike along Roan Mountain taking in three beautiful balds.,,37, 45, 'Showers. Highs in the mid 40s and lows in the upper 30s.', 'rain', 60, 0.0, 80, 'No thunder', 44, 'Low', 9,,33.827554,-84.32355,210.5603050495277,3.5093384174921285,Hiking,11/25/2020
1519,Trail,Sam Knob Loop,2020-11-25 13:29:10.999506235,2020-11-25 13:29:10.999506235,"Brevard, North Carolina",35.3259,-82.882,"A great loop that goes to the top of Sam Knob, around to Devil's Courthouse, and back to the parking lot.",,34, 42, 'Rain and freezing rain. Highs in the low 40s and lows in the mid 30s.', 'precip', 60, 0.0, 84, 'No thunder', 41, 'Low', 9,,33.827554,-84.32355,138.44251583465513,2.307375263910919,Hiking,11/25/2020
1520,Trail,Vickery Creek,2020-11-25 13:29:11.009991407,2020-11-25 13:29:11.009991407,"Roswell, Georgia",34.0075,-84.3509,Enjoy views of a creek and dam spill from both the trail and a scenic covered footbridge in this lovely 4-mile hike.,,49, 62, 'Showers. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 78, 'No thunder', 60, 'Low', 9,,33.827554,-84.32355,12.55855237484068,0.20930920624734467,Hiking,11/25/2020
1521,Trail,Max Patch Short Loop,2020-11-25 13:29:11.018134832,2020-11-25 13:29:11.018134832,"Marshall, North Carolina",35.7966,-82.9625,"A popular route for hikers and stargazers alike - at 4600', this bald spot offers excellent views.",,39, 51, 'Showers. Highs in the low 50s and lows in the upper 30s.', 'rain', 60, 0.0, 77, 'No thunder', 49, 'Low', 9,,33.827554,-84.32355,161.11024428450324,2.685170738075054,Hiking,11/25/2020
1522,Trail,Virgin Falls Lollipop,2020-11-25 13:29:11.030217886,2020-11-25 13:29:11.030217886,"Lake Tansi, Tennessee",35.8539,-85.2822,An excellent hike that cuts through old logging land and follows a creek with many waterfalls.,,44, 57, 'Chance of showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 76, 'No thunder', 56, 'Low', 13,,33.827554,-84.32355,152.62195228186957,2.543699204697826,Hiking,11/25/2020
1523,Trail,Raven Cliff Falls Loop,2020-11-25 13:29:11.042283773,2020-11-25 13:29:11.044303179,"Slater-Marietta, South Carolina",35.116,-82.6383,This hike has everything from scenic waterfall views to extreme changes in elevation and a massive cliff wall.,,42, 52, 'Chance of showers. Highs in the low 50s and lows in the low 40s.', 'rain', 60, 0.0, 81, 'No thunder', 51, 'Low', 5,,33.827554,-84.32355,139.75048834223918,2.3291748057039863,Hiking,11/25/2020
1524,Trail,Panther Falls,2020-11-25 13:29:11.052374125,2020-11-25 13:29:11.052374125,"Clarkesville, Georgia",34.6987,-83.4196,A challenging journey ending at a beautiful campsite next to a waterfall.,,46, 57, 'Showers possible. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 74, 'No thunder', 56, 'Low', 4,,33.827554,-84.32355,83.63578327492138,1.3939297212486896,Hiking,11/25/2020
1525,Trail,West Rim Loop Trail,2020-11-25 13:29:11.064220904,2020-11-25 13:29:11.064220904,"Trenton, Georgia",34.8341,-85.4812,A beautiful loop offering remarkable viewpoints of the vast Cloudland Canyon.,,48, 61, 'Showers possible. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 80, 'No thunder', 60, 'Low', 9,,33.827554,-84.32355,101.7321188314392,1.69553531385732,Hiking,11/25/2020
1526,Trail,Yonah Mountain Trail #632,2020-11-25 13:29:11.072387218,2020-11-25 13:29:11.076250076,"Cleveland, Georgia",34.6373,-83.7257,Enjoy a very nice trail at Yonah Mountain for beginner or intermediate hikers.,,47, 57, 'Showers possible. Highs in the upper 50s and lows in the upper 40s.', 'rain', 60, 0.0, 77, 'No thunder', 56, 'Low', 5,,33.827554,-84.32355,67.87730722018583,1.1312884536697638,Hiking,11/25/2020
1527,Trail,Green Knob Trail,2020-11-25 13:29:11.084441900,2020-11-25 13:29:11.084441900,"Blowing Rock, North Carolina",36.1423,-81.7199,"A diverse trail with great views, open fields, and multiple creek crossings packed into 2.1 miles.",,39, 47, 'Showers possible. Highs in the upper 40s and lows in the upper 30s.', 'rain', 60, 0.0, 80, 'No thunder', 46, 'Low', 6,,33.827554,-84.32355,229.34465045451608,3.8224108409086015,Hiking,11/25/2020
1528,Trail,Mount Le Conte Loop,2020-11-25 13:29:11.094455957,2020-11-25 13:29:11.094455957,"Bryson City, North Carolina",35.6757,-83.4856,"A popular, scenic hike that passes Grotto Falls, Mt. Le Conte, and Rainbow Falls.",,46, 61, 'Showers possible. Highs in the low 60s and lows in the mid 40s.', 'rain', 60, 0.0, 75, 'No thunder', 60, 'Low', 8,,33.827554,-84.32355,138.3418197798855,2.305696996331425,Hiking,11/25/2020
1529,Trail,Pine Mountain Trail,2020-11-25 13:29:11.106616020,2020-11-25 13:29:11.106616020,"Manchester, Georgia",32.8524,-84.7015,A 23 mile point-to-point trail that follows the Pine Mountain ridge in west-central Georgia.,,51, 67, 'Showers possible. Highs in the upper 60s and lows in the low 50s.', 'rain', 60, 0.0, 75, 'No thunder', 66, 'Low', 8,,33.827554,-84.32355,71.79697013503996,1.1966161689173327,Hiking,11/25/2020
1530,Trail,East Palisades Route,2020-11-25 13:29:11.118483543,2020-11-25 13:29:11.118664980,"Vinings, Georgia",33.8784,-84.442,A lovely hike including sweeping views of the Chattahoochee and a hidden gem - a bamboo forest!,,50, 63, 'Showers possible. Highs in the low 60s and lows in the low 50s.', 'rain', 60, 0.0, 78, 'No thunder', 62, 'Low', 10,,33.827554,-84.32355,8.44746380941456,0.14079106349024265,Hiking,11/25/2020
1531,Trail,Sweetwater Creek Loop,2020-11-25 13:29:11.129776715,2020-11-25 13:29:11.129776715,"Austell, Georgia",33.7526,-84.6284,A loop combining the White Trail and Red Trail for all the best that Sweetwater has to offer.,,50, 64, 'Showers. Highs in the mid 60s and lows in the low 50s.', 'rain', 60, 0.0, 78, 'No thunder', 62, 'Low', 10,,33.827554,-84.32355,20.466365385755182,0.3411060897625864,Hiking,11/25/2020
1532,Trail,AT: Winding Stair Gap to Nantahala Outdoor Center (NOC),2020-11-25 13:29:11.137931108,2020-11-25 13:29:11.137931108,"Franklin, North Carolina",35.1204,-83.5472,A great point-to-point hike along the Appalachian Trail.,,38, 52, 'Chance of showers. Highs in the low 50s and lows in the upper 30s.', 'rain', 60, 0.0, 81, 'No thunder', 50, 'Low', 6,,33.827554,-84.32355,102.18666739802458,1.7031111233004097,Hiking,11/25/2020
1533,Trail,Kennesaw Mountain Full Loop,2020-11-25 13:29:11.147556543,2020-11-25 13:29:11.147556543,"Marietta, Georgia",33.9832,-84.5785,"A great hike with singletrack, rock gardens, and gravel roads.",,49, 62, 'Showers. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 80, 'No thunder', 60, 'Low', 11,,33.827554,-84.32355,19.707975944093903,0.3284662657348984,Hiking,11/25/2020
1534,Trail,Tanawha Trail,2020-11-25 13:29:11.159577370,2020-11-25 13:29:11.159577370,"Linville, North Carolina",36.0839,-81.83,"The Blue Ridge Parkway for trail those visitors who want a classic, mountain trail.",,38, 46, 'Chance of showers. Highs in the mid 40s and lows in the upper 30s.', 'rain', 60, 0.0, 82, 'No thunder', 45, 'Low', 7,,33.827554,-84.32355,221.63759844593778,3.6939599740989633,Hiking,11/25/2020
1535,Trail,Standing Indian (Nantahala Headwaters) Loop,2020-11-25 13:29:11.171708822,2020-11-25 13:29:11.171708822,"Franklin, North Carolina",35.0746,-83.5274,"A 1 to 2 night loop, primarily along the AT, with plentiful vistas.",,35, 48, 'Showers possible. Highs in the upper 40s and lows in the mid 30s.', 'rain', 60, 0.0, 81, 'No thunder', 46, 'Low', 6,,33.827554,-84.32355,100.0837252175731,1.6680620869595517,Hiking,11/25/2020
1536,Trail,Indian Seats Loop,2020-11-25 13:29:11.181838512,2020-11-25 13:29:11.181838512,"Cumming, Georgia",34.2548,-84.1389,A moderate trail with plenty of amazing views to reward you for your effort! It is especially stunning in the fall.,,48, 59, 'Chance of showers. Highs in the upper 50s and lows in the upper 40s.', 'rain', 60, 0.0, 77, 'No thunder', 58, 'Low', 9,,33.827554,-84.32355,31.837004893359207,0.5306167482226535,Hiking,11/25/2020
1537,Trail,Rough Ridge,2020-11-25 13:29:11.193915606,2020-11-25 13:29:11.193915606,"Foscoe, North Carolina",36.0983,-81.7971,Amazing views with short distance.,,34, 41, 'Mix of rain and freezing rain. Highs in the low 40s and lows in the mid 30s.', 'precip', 60, 0.0, 81, 'No thunder', 40, 'Low', 6,,33.827554,-84.32355,223.79608964433677,3.729934827405613,Hiking,11/25/2020
1538,Trail,Peaks of Grandfather Mountain,2020-11-25 13:29:11.202044964,2020-11-25 13:29:11.202044964,"Banner Elk, North Carolina",36.1192,-81.8328,Experience Grandfather Mountain's two magnificent peaks.,,38, 46, 'Chance of showers. Highs in the mid 40s and lows in the upper 30s.', 'rain', 60, 0.0, 82, 'No thunder', 45, 'Low', 7,,33.827554,-84.32355,223.18702517900365,3.7197837529833944,Hiking,11/25/2020
1539,Trail,"Red, White, and Blue",2020-11-25 13:29:11.213312864,2020-11-25 13:29:11.213312864,"Forest Hills, Tennessee",36.0607,-86.9062,A nice singletrack course through Percy and Edwin Warner Parks.,,47, 61, 'Showers possible. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 73, 'No thunder', 60, 'Low', 12,,33.827554,-84.32355,224.60337555051896,3.7433895925086493,Hiking,11/25/2020
1540,Trail,Big Creek Gulf Loop,2020-11-25 13:29:11.225521564,2020-11-25 13:29:11.226130247,"Altamont, Tennessee",35.4467,-85.655,After descending a stone staircase into the Savage Gulf follow along the Big Creek & waterfall.,,46, 58, 'Showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 75, 'No thunder', 57, 'Low', 12,,33.827554,-84.32355,140.3644421072639,2.339407368454398,Hiking,11/25/2020
1541,Trail,Pinnacle Trail to Table Rock Loop,2020-11-25 13:29:11.235267162,2020-11-25 13:29:11.235267162,"Pickens, South Carolina",35.032,-82.7003,A pleasant loop to see the highlights of Table Rock State Park.,,46, 57, 'Chance of showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 80, 'No thunder', 56, 'Low', 4,,33.827554,-84.32355,133.0936798722275,2.2182279978704584,Hiking,11/25/2020
1542,Trail,Spruce Flats Falls Trail,2020-11-25 13:29:11.243285656,2020-11-25 13:29:11.243285656,"Gatlinburg, Tennessee",35.6415,-83.6896,A one-mile trail from the Tremont Institute to the base of Spruce Flats Falls.,,45, 60, 'Showers possible. Highs in the low 60s and lows in the mid 40s.', 'rain', 60, 0.0, 77, 'No thunder', 59, 'Low', 9,,33.827554,-84.32355,131.64936313132537,2.1941560521887564,Hiking,11/25/2020
1543,Trail,Fonta Flora Trail Loop,2020-11-25 13:29:11.255418777,2020-11-25 13:29:11.255418777,"Glen Alpine, North Carolina",35.7975,-81.8568,A great loop combining the Fonta Flora Trail through the county park and the Fonta Flora/MST Connector in the gamelands.,,44, 56, 'Chance of showers. Highs in the mid 50s and lows in the mid 40s.', 'rain', 60, 0.0, 74, 'No thunder', 54, 'Low', 3,,33.827554,-84.32355,207.32911526072718,3.455485254345453,Hiking,11/25/2020
1544,Trail,AT: Carver's Gap to US19E,2020-11-25 13:29:11.266939402,2020-11-25 13:29:11.266939402,"Roan Mountain, Tennessee",36.1065,-82.1102,"A tough section hike, rewarded with beautiful 360-degree views!",,37, 45, 'Showers. Highs in the mid 40s and lows in the upper 30s.', 'rain', 60, 0.0, 80, 'No thunder', 44, 'Low', 9,,33.827554,-84.32355,210.56449806086695,3.509408301014449,Hiking,11/25/2020
1545,Trail,Jakes Creek AT Loop,2020-11-25 13:29:11.275113106,2020-11-25 13:29:11.279016972,"Gatlinburg, Tennessee",35.6485,-83.5827,"A challenging, yet breathtaking 2-day loop with many highlights.",,43, 57, 'Showers. Highs in the upper 50s and lows in the low 40s.', 'rain', 60, 0.0, 78, 'No thunder', 56, 'Low', 9,,33.827554,-84.32355,134.33352061378685,2.238892010229781,Hiking,11/25/2020
1546,Trail,China Creek / Thunderhole Loop,2020-11-25 13:29:11.287171125,2020-11-25 13:29:11.291049719,"Blowing Rock, North Carolina",36.1362,-81.6933,A burly backcountry loop taking you down the rabbit hole and into a primordial landscape.,,39, 47, 'Showers possible. Highs in the upper 40s and lows in the upper 30s.', 'rain', 60, 0.0, 80, 'No thunder', 46, 'Low', 6,,33.827554,-84.32355,230.26819377900574,3.837803229650096,Hiking,11/25/2020
1547,Trail,Blood Mountain Loop,2020-11-25 13:29:11.301472425,2020-11-25 13:29:11.301472425,"Blairsville, Georgia",34.7354,-83.9182,A lollipop loop heading up the AT and looping back down the Freeman Trail #1A.,,44, 55, 'Showers possible. Highs in the mid 50s and lows in the mid 40s.', 'rain', 60, 0.0, 81, 'No thunder', 53, 'Low', 8,,33.827554,-84.32355,67.9125890180143,1.1318764836335717,Hiking,11/25/2020
1548,Trail,Upper Bald River Wilderness Loop,2020-11-25 13:29:11.310410976,2020-11-25 13:29:11.310410976,"Etowah, Tennessee",35.2843,-84.1663,This loop allows one to explore the newly designated Upper Bald River Wilderness in Southeast TN over 2 or 3 days.,,43, 58, 'Chance of showers. Highs in the upper 50s and lows in the low 40s.', 'rain', 60, 0.0, 80, 'No thunder', 56, 'Low', 11,,33.827554,-84.32355,101.15497289720992,1.6859162149534985,Hiking,11/25/2020
1549,Trail,Canyon Loop Trail,2020-11-25 13:29:11.322506905,2020-11-25 13:29:11.322653294,"Lumpkin, Georgia",32.069,-84.9134,"An easy loop from the visitor center to see the ""Little Grand Canyon"" of the southeast.",,53, 73, 'Showers. Highs in the low 70s and lows in the low 50s.', 'rain', 60, 0.0, 73, 'No thunder', 71, 'Low', 10,,33.827554,-84.32355,127.63041748283032,2.127173624713839,Hiking,11/25/2020
1550,Trail,Blevins Gap,2020-11-25 13:29:11.330580473,2020-11-25 13:29:11.330580473,"Huntsville, Alabama",34.6735,-86.5305,Great hike that covers Blevins Gap from end to end.,,49, 63, 'Chance of showers. Highs in the low 60s and lows in the upper 40s.', 'rain', 60, 0.0, 79, 'No thunder', 62, 'Low', 10,,33.827554,-84.32355,153.3996351307127,2.5566605855118785,Hiking,11/25/2020
1551,Trail,House Mountain Loop,2020-11-25 13:29:11.343758106,2020-11-25 13:29:11.344947815,"Mascot, Tennessee",36.1047,-83.763,A great (but challenging) hike only thirty minutes from downtown Knoxville.,,46, 61, 'Showers. Highs in the low 60s and lows in the mid 40s.', 'rain', 60, 0.0, 77, 'No thunder', 60, 'Low', 5,,33.827554,-84.32355,161.28768436267566,2.688128072711261,Hiking,11/25/2020
1552,Trail,Mt. Cheaha Route,2020-11-25 13:29:11.354187489,2020-11-25 13:29:11.354187489,"Oxford, Alabama",33.4745,-85.8213,"A great hike to the highest point in Alabama, full of views and interesting rock formations.",,49, 65, 'Chance of showers. Highs in the mid 60s and lows in the upper 40s.', 'rain', 60, 0.0, 80, 'No thunder', 64, 'Low', 10,,33.827554,-84.32355,100.59740859428405,1.6766234765714008,Hiking,11/25/2020
1553,Trail,Deep Creek - Clingman's Dome Loop,2020-11-25 13:29:11.364316225,2020-11-25 13:29:11.364316225,"Bryson City, North Carolina",35.4601,-83.4395,This trail is a 37-mile loop that features Clingman's Dome and plenty of other breathtaking views.,,45, 59, 'Showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 78, 'No thunder', 57, 'Low', 5,,33.827554,-84.32355,126.0616176407116,2.1010269606785266,Hiking,11/25/2020
1554,Trail,Price Lake Loop,2020-11-25 13:29:11.376363039,2020-11-25 13:29:11.376363039,"Blowing Rock, North Carolina",36.1391,-81.7323,"An easy 2.3-mile loop around Price Lake with lots of roots, rhodo thickets, and mountain views.",,41, 50, 'Chance of showers. Highs in the low 50s and lows in the low 40s.', 'rain', 60, 0.0, 80, 'No thunder', 49, 'Low', 7,,33.827554,-84.32355,228.63427649110176,3.810571274851696,Hiking,11/25/2020
1555,Trail,Laurel Falls to Cove Mountain Fire Tower,2020-11-25 13:29:11.383846760,2020-11-25 13:29:11.383846760,"Gatlinburg, Tennessee",35.672,-83.5805,A great hike past a popular waterfall followed by a peaceful climb to a remote fire tower.,,43, 57, 'Showers. Highs in the upper 50s and lows in the low 40s.', 'rain', 60, 0.0, 78, 'No thunder', 56, 'Low', 9,,33.827554,-84.32355,135.8996573224512,2.26499428870752,Hiking,11/25/2020
1556,Trail,High Shoals Falls Loop Trail,2020-11-25 13:29:11.394984722,2020-11-25 13:29:11.394984722,"Salem, North Carolina",35.6022,-81.6294,A wonderful loop trail with magnificent falls and lots of geological interest.,,45, 55, 'Chance of showers. Highs in the mid 50s and lows in the mid 40s.', 'rain', 60, 0.0, 76, 'No thunder', 53, 'Low', 4,,33.827554,-84.32355,210.59955825662226,3.509992637610371,Hiking,11/25/2020
1557,Trail,Emery Creek Falls,2020-11-25 13:29:11.408196926,2020-11-25 13:29:11.408196926,"Chatsworth, Georgia",34.8121,-84.652,Hike to several beautiful waterfalls on this popular trail nestled in the Lower Cohutta Mountains.,,42, 55, 'Showers. Highs in the mid 50s and lows in the low 40s.', 'rain', 60, 0.0, 77, 'No thunder', 54, 'Low', 10,,33.827554,-84.32355,71.2153517737652,1.1869225295627535,Hiking,11/25/2020
1558,Trail,Deep Creek to Clingmans Dome,2020-11-25 13:29:11.416101456,2020-11-25 13:29:11.420238256,"Bryson City, North Carolina",35.4646,-83.4342,A challenging four-day backpacking adventure along roaring streams and over scenic mountain peaks.,,45, 59, 'Showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 78, 'No thunder', 57, 'Low', 5,,33.827554,-84.32355,126.48920618298328,2.1081534363830547,Hiking,11/25/2020
1559,Trail,Cucumber Gap Loop,2020-11-25 13:29:11.431242943,2020-11-25 13:29:11.431242943,"Gatlinburg, Tennessee",35.6535,-83.58,Get two for the price of one: a gentle stream hike and a quiet woods hike.,,43, 57, 'Showers. Highs in the upper 50s and lows in the low 40s.', 'rain', 60, 0.0, 78, 'No thunder', 56, 'Low', 9,,33.827554,-84.32355,134.71622831559236,2.2452704719265393,Hiking,11/25/2020
1560,Trail,Alum Cave,2020-11-25 13:29:11.439434528,2020-11-25 13:29:11.439434528,"Gatlinburg, Tennessee",35.6295,-83.4515,"For a bit of everythingâ€”geology, history, viewsâ€”hike up (and through!) the mountainside to the Alum Cave Bluffs.",,37, 48, 'Showers possible. Highs in the upper 40s and lows in the upper 30s.', 'rain', 60, 0.0, 83, 'No thunder', 48, 'Low', 9,,33.827554,-84.32355,136.2778580776121,2.2712976346268685,Hiking,11/25/2020
1561,Trail,MacRae Peak Out and Back,2020-11-25 13:29:11.451783180,2020-11-25 13:29:11.451783180,"Linville, North Carolina",36.0962,-81.8319,A challenging trail that will keep you on your game and get your adrenaline pumping.,,38, 46, 'Chance of showers. Highs in the mid 40s and lows in the upper 30s.', 'rain', 60, 0.0, 82, 'No thunder', 45, 'Low', 7,,33.827554,-84.32355,222.1342483940316,3.70223747323386,Hiking,11/25/2020
1562,Trail,Smokies Challenge Adventure Run (SCAR),2020-11-25 13:29:11.460981131,2020-11-25 13:29:11.460981131,"Robbinsville, North Carolina",35.4519,-83.801,A challenging hike along the Appalachian Trail - Great Smoky Mountain National Park Section.,,45, 60, 'Showers. Highs in the low 60s and lows in the mid 40s.', 'rain', 60, 0.0, 78, 'No thunder', 59, 'Low', 8,,33.827554,-84.32355,117.06411911127813,1.9510686518546356,Hiking,11/25/2020
1563,Trail,Mount Leconte: 6-Routes 3-Summits,2020-11-25 13:29:11.470459461,2020-11-25 13:29:11.470459461,"Gatlinburg, Tennessee",35.6109,-83.4246,Experience ALL of Leconte in a single hike!,,35, 47, 'Showers. Highs in the upper 40s and lows in the mid 30s.', 'rain', 60, 0.0, 83, 'No thunder', 46, 'Low', 9,,33.827554,-84.32355,135.81942797075112,2.263657132845852,Hiking,11/25/2020
1564,Trail,Fontana Dam - Shuckstack Fire Tower,2020-11-25 13:29:11.480699301,2020-11-25 13:29:11.480699301,"Robbinsville, North Carolina",35.4519,-83.8021,An intense uphill hike from Fontana Dam to Shuckstack Fire Tower is rewarded by spectacular views and a descent.,,45, 60, 'Showers. Highs in the low 60s and lows in the mid 40s.', 'rain', 60, 0.0, 78, 'No thunder', 59, 'Low', 8,,33.827554,-84.32355,117.04424045165013,1.9507373408608355,Hiking,11/25/2020
1565,Trail,Conley Cove,2020-11-25 13:29:11.493783951,2020-11-25 13:29:11.493783951,"Spruce Pine, North Carolina",35.8901,-81.9063,"Conley Cove is a fun route into the gorge, feauturing a small cave (overhang) and many large trees.",,38, 48, 'Showers. Highs in the upper 40s and lows in the upper 30s.', 'rain', 60, 0.0, 77, 'No thunder', 46, 'Low', 4,,33.827554,-84.32355,209.14805021179464,3.485800836863244,Hiking,11/25/2020
1566,Trail,Glassy Mountain,2020-11-25 13:29:11.503610134,2020-11-25 13:29:11.503610134,"Flat Rock, North Carolina",35.2736,-82.4452,A great out-and-back hike with a lot to see along the way.,,42, 52, 'Showers possible. Highs in the low 50s and lows in the low 40s.', 'rain', 60, 0.0, 79, 'No thunder', 50, 'Low', 7,,33.827554,-84.32355,156.0295750192937,2.6004929169882285,Hiking,11/25/2020
1567,Trail,Porters Creek Trail,2020-11-25 13:29:11.514059304,2020-11-25 13:29:11.514059304,"Gatlinburg, Tennessee",35.6968,-83.3882,"A wildflower, waterfall, creek, and historic settlement trail that ends at Campsite #31.",,45, 57, 'Chance of showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 79, 'No thunder', 56, 'Low', 8,,33.827554,-84.32355,142.15249482685735,2.369208247114289,Hiking,11/25/2020
1568,Trail,Lemon Gap to Max Patch,2020-11-25 13:29:11.526080847,2020-11-25 13:29:11.526080847,"Marshall, North Carolina",35.8255,-82.9376,An awesome section covering the famous Max Patch with creek crossings and the deep hardwoods of Pisgah National Forest.,,38, 50, 'Chance of showers. Highs in the low 50s and lows in the upper 30s.', 'rain', 60, 0.0, 76, 'No thunder', 49, 'Low', 9,,33.827554,-84.32355,163.62578411584155,2.7270964019306927,Hiking,11/25/2020
1569,Trail,Bridal Veil Falls,2020-11-25 13:29:11.536566019,2020-11-25 13:29:11.536566019,"Clayton, Georgia",34.7403,-83.3906,"A challenging route on mostly rocks, boulders, and rock slopes. Be fully prepared with lots of water.",,46, 57, 'Showers. Highs in the upper 50s and lows in the mid 40s.', 'rain', 60, 0.0, 74, 'No thunder', 56, 'Low', 4,,33.827554,-84.32355,86.98002335368024,1.4496670558946707,Hiking,11/25/2020
